season,week,date,time,away_team,home_team,game_url
2022,9,2022-11-06,1:00PM,Green Bay Packers,Detroit Lions,https://www.pro-football-reference.com/boxscores/202211060det.htm
2022,9,2022-11-06,1:00PM,Minnesota Vikings,Washington Commanders,https://www.pro-football-reference.com/boxscores/202211060was.htm
2022,9,2022-11-06,1:00PM,Los Angeles Chargers,Atlanta Falcons,https://www.pro-football-reference.com/boxscores/202211060atl.htm
2022,9,2022-11-06,1:00PM,Carolina Panthers,Cincinnati Bengals,https://www.pro-football-reference.com/boxscores/202211060cin.htm
2022,9,2022-11-06,1:00PM,Miami Dolphins,Chicago Bears,https://www.pro-football-reference.com/boxscores/202211060chi.htm
2022,9,2022-11-06,1:00PM,Indianapolis Colts,New England Patriots,https://www.pro-football-reference.com/boxscores/202211060nwe.htm
2022,9,2022-11-06,1:00PM,Las Vegas Raiders,Jacksonville Jaguars,https://www.pro-football-reference.com/boxscores/202211060jax.htm
2022,9,2022-11-06,4:05PM,Seattle Seahawks,Arizona Cardinals,https://www.pro-football-reference.com/boxscores/202211060crd.htm
2022,9,2022-11-06,4:25PM,Los Angeles Rams,Tampa Bay Buccaneers,https://www.pro-football-reference.com/boxscores/202211060tam.htm
2022,9,2022-11-06,8:20PM,Tennessee Titans,Kansas City Chiefs,https://www.pro-football-reference.com/boxscores/202211060kan.htm
2022,9,2022-11-07,8:15PM,Baltimore Ravens,New Orleans Saints,https://www.pro-football-reference.com/boxscores/202211070nor.htm
2022,10,2022-11-10,8:15PM,Atlanta Falcons,Carolina Panthers,https://www.pro-football-reference.com/boxscores/202211100car.htm
2022,10,2022-11-13,9:30AM,Seattle Seahawks,Tampa Bay Buccaneers,https://www.pro-football-reference.com/boxscores/202211130tam.htm
2022,10,2022-11-13,1:00PM,Minnesota Vikings,Buffalo Bills,https://www.pro-football-reference.com/boxscores/202211130buf.htm
2022,10,2022-11-13,1:00PM,Cleveland Browns,Miami Dolphins,https://www.pro-football-reference.com/boxscores/202211130mia.htm
2022,10,2022-11-13,1:00PM,Denver Broncos,Tennessee Titans,https://www.pro-football-reference.com/boxscores/202211130oti.htm
2022,10,2022-11-13,1:00PM,Houston Texans,New York Giants,https://www.pro-football-reference.com/boxscores/202211130nyg.htm
2022,10,2022-11-13,1:00PM,Detroit Lions,Chicago Bears,https://www.pro-football-reference.com/boxscores/202211130chi.htm
2022,10,2022-11-13,1:00PM,Jacksonville Jaguars,Kansas City Chiefs,https://www.pro-football-reference.com/boxscores/202211130kan.htm
2022,10,2022-11-13,1:00PM,New Orleans Saints,Pittsburgh Steelers,https://www.pro-football-reference.com/boxscores/202211130pit.htm
2022,10,2022-11-13,4:05PM,Indianapolis Colts,Las Vegas Raiders,https://www.pro-football-reference.com/boxscores/202211130rai.htm
2022,10,2022-11-13,4:25PM,Dallas Cowboys,Green Bay Packers,https://www.pro-football-reference.com/boxscores/202211130gnb.htm
2022,10,2022-11-13,4:25PM,Arizona Cardinals,Los Angeles Rams,https://www.pro-football-reference.com/boxscores/202211130ram.htm
2022,10,2022-11-13,8:20PM,Los Angeles Chargers,San Francisco 49ers,https://www.pro-football-reference.com/boxscores/202211130sfo.htm
2022,10,2022-11-14,8:15PM,Washington Commanders,Philadelphia Eagles,https://www.pro-football-reference.com/boxscores/202211140phi.htm
2022,11,2022-11-17,8:15PM,Tennessee Titans,Green Bay Packers,https://www.pro-football-reference.com/boxscores/202211170gnb.htm
2022,11,2022-11-20,1:00PM,Cleveland Browns,Buffalo Bills,https://www.pro-football-reference.com/boxscores/202211200buf.htm
2022,11,2022-11-20,1:00PM,Detroit Lions,New York Giants,https://www.pro-football-reference.com/boxscores/202211200nyg.htm
2022,11,2022-11-20,1:00PM,Washington Commanders,Houston Texans,https://www.pro-football-reference.com/boxscores/202211200htx.htm
2022,11,2022-11-20,1:00PM,New York Jets,New England Patriots,https://www.pro-football-reference.com/boxscores/202211200nwe.htm
2022,11,2022-11-20,1:00PM,Chicago Bears,Atlanta Falcons,https://www.pro-football-reference.com/boxscores/202211200atl.htm
2022,11,2022-11-20,1:00PM,Carolina Panthers,Baltimore Ravens,https://www.pro-football-reference.com/boxscores/202211200rav.htm
2022,11,2022-11-20,1:00PM,Philadelphia Eagles,Indianapolis Colts,https://www.pro-football-reference.com/boxscores/202211200clt.htm
2022,11,2022-11-20,1:00PM,Los Angeles Rams,New Orleans Saints,https://www.pro-football-reference.com/boxscores/202211200nor.htm
2022,11,2022-11-20,4:05PM,Las Vegas Raiders,Denver Broncos,https://www.pro-football-reference.com/boxscores/202211200den.htm
2022,11,2022-11-20,4:25PM,Cincinnati Bengals,Pittsburgh Steelers,https://www.pro-football-reference.com/boxscores/202211200pit.htm
2022,11,2022-11-20,4:25PM,Dallas Cowboys,Minnesota Vikings,https://www.pro-football-reference.com/boxscores/202211200min.htm
2022,11,2022-11-20,8:20PM,Kansas City Chiefs,Los Angeles Chargers,https://www.pro-football-reference.com/boxscores/202211200sdg.htm
2022,11,2022-11-21,8:15PM,San Francisco 49ers,Arizona Cardinals,https://www.pro-football-reference.com/boxscores/202211210crd.htm
2022,12,2022-11-24,12:30PM,Buffalo Bills,Detroit Lions,https://www.pro-football-reference.com/boxscores/202211240det.htm
2022,12,2022-11-24,4:30PM,New York Giants,Dallas Cowboys,https://www.pro-football-reference.com/boxscores/202211240dal.htm
2022,12,2022-11-24,8:20PM,New England Patriots,Minnesota Vikings,https://www.pro-football-reference.com/boxscores/202211240min.htm
2022,12,2022-11-27,1:00PM,Cincinnati Bengals,Tennessee Titans,https://www.pro-football-reference.com/boxscores/202211270oti.htm
2022,12,2022-11-27,1:00PM,Tampa Bay Buccaneers,Cleveland Browns,https://www.pro-football-reference.com/boxscores/202211270cle.htm
2022,12,2022-11-27,1:00PM,Houston Texans,Miami Dolphins,https://www.pro-football-reference.com/boxscores/202211270mia.htm
2022,12,2022-11-27,1:00PM,Baltimore Ravens,Jacksonville Jaguars,https://www.pro-football-reference.com/boxscores/202211270jax.htm
2022,12,2022-11-27,1:00PM,Atlanta Falcons,Washington Commanders,https://www.pro-football-reference.com/boxscores/202211270was.htm
2022,12,2022-11-27,1:00PM,Denver Broncos,Carolina Panthers,https://www.pro-football-reference.com/boxscores/202211270car.htm
2022,12,2022-11-27,1:00PM,Chicago Bears,New York Jets,https://www.pro-football-reference.com/boxscores/202211270nyj.htm
2022,12,2022-11-27,4:05PM,Las Vegas Raiders,Seattle Seahawks,https://www.pro-football-reference.com/boxscores/202211270sea.htm
2022,12,2022-11-27,4:05PM,Los Angeles Chargers,Arizona Cardinals,https://www.pro-football-reference.com/boxscores/202211270crd.htm
2022,12,2022-11-27,4:25PM,Los Angeles Rams,Kansas City Chiefs,https://www.pro-football-reference.com/boxscores/202211270kan.htm
2022,12,2022-11-27,4:25PM,New Orleans Saints,San Francisco 49ers,https://www.pro-football-reference.com/boxscores/202211270sfo.htm
2022,12,2022-11-27,8:20PM,Green Bay Packers,Philadelphia Eagles,https://www.pro-football-reference.com/boxscores/202211270phi.htm
2022,12,2022-11-28,8:15PM,Pittsburgh Steelers,Indianapolis Colts,https://www.pro-football-reference.com/boxscores/202211280clt.htm
2022,13,2022-12-01,8:15PM,Buffalo Bills,New England Patriots,https://www.pro-football-reference.com/boxscores/202212010nwe.htm
2022,13,2022-12-04,1:00PM,Cleveland Browns,Houston Texans,https://www.pro-football-reference.com/boxscores/202212040htx.htm
2022,13,2022-12-04,1:00PM,Denver Broncos,Baltimore Ravens,https://www.pro-football-reference.com/boxscores/202212040rav.htm
2022,13,2022-12-04,1:00PM,Jacksonville Jaguars,Detroit Lions,https://www.pro-football-reference.com/boxscores/202212040det.htm
2022,13,2022-12-04,1:00PM,New York Jets,Minnesota Vikings,https://www.pro-football-reference.com/boxscores/202212040min.htm
2022,13,2022-12-04,1:00PM,Washington Commanders,New York Giants,https://www.pro-football-reference.com/boxscores/202212040nyg.htm
2022,13,2022-12-04,1:00PM,Tennessee Titans,Philadelphia Eagles,https://www.pro-football-reference.com/boxscores/202212040phi.htm
2022,13,2022-12-04,1:00PM,Pittsburgh Steelers,Atlanta Falcons,https://www.pro-football-reference.com/boxscores/202212040atl.htm
2022,13,2022-12-04,1:00PM,Green Bay Packers,Chicago Bears,https://www.pro-football-reference.com/boxscores/202212040chi.htm
2022,13,2022-12-04,4:05PM,Miami Dolphins,San Francisco 49ers,https://www.pro-football-reference.com/boxscores/202212040sfo.htm
2022,13,2022-12-04,4:05PM,Seattle Seahawks,Los Angeles Rams,https://www.pro-football-reference.com/boxscores/202212040ram.htm
2022,13,2022-12-04,4:25PM,Kansas City Chiefs,Cincinnati Bengals,https://www.pro-football-reference.com/boxscores/202212040cin.htm
2022,13,2022-12-04,4:25PM,Los Angeles Chargers,Las Vegas Raiders,https://www.pro-football-reference.com/boxscores/202212040rai.htm
2022,13,2022-12-04,8:20PM,Indianapolis Colts,Dallas Cowboys,https://www.pro-football-reference.com/boxscores/202212040dal.htm
2022,13,2022-12-05,8:15PM,New Orleans Saints,Tampa Bay Buccaneers,https://www.pro-football-reference.com/boxscores/202212050tam.htm
2022,14,2022-12-08,8:15PM,Las Vegas Raiders,Los Angeles Rams,https://www.pro-football-reference.com/boxscores/202212080ram.htm
2022,14,2022-12-11,1:00PM,New York Jets,Buffalo Bills,https://www.pro-football-reference.com/boxscores/202212110buf.htm
2022,14,2022-12-11,1:00PM,Cleveland Browns,Cincinnati Bengals,https://www.pro-football-reference.com/boxscores/202212110cin.htm
2022,14,2022-12-11,1:00PM,Houston Texans,Dallas Cowboys,https://www.pro-football-reference.com/boxscores/202212110dal.htm
2022,14,2022-12-11,1:00PM,Minnesota Vikings,Detroit Lions,https://www.pro-football-reference.com/boxscores/202212110det.htm
2022,14,2022-12-11,1:00PM,Jacksonville Jaguars,Tennessee Titans,https://www.pro-football-reference.com/boxscores/202212110oti.htm
2022,14,2022-12-11,1:00PM,Philadelphia Eagles,New York Giants,https://www.pro-football-reference.com/boxscores/202212110nyg.htm
2022,14,2022-12-11,1:00PM,Baltimore Ravens,Pittsburgh Steelers,https://www.pro-football-reference.com/boxscores/202212110pit.htm
2022,14,2022-12-11,4:20PM,Kansas City Chiefs,Denver Broncos,https://www.pro-football-reference.com/boxscores/202212110den.htm
2022,14,2022-12-11,4:25PM,Carolina Panthers,Seattle Seahawks,https://www.pro-football-reference.com/boxscores/202212110sea.htm
2022,14,2022-12-11,4:25PM,Tampa Bay Buccaneers,San Francisco 49ers,https://www.pro-football-reference.com/boxscores/202212110sfo.htm
2022,14,2022-12-11,8:20PM,Miami Dolphins,Los Angeles Chargers,https://www.pro-football-reference.com/boxscores/202212110sdg.htm
2022,14,2022-12-12,8:15PM,New England Patriots,Arizona Cardinals,https://www.pro-football-reference.com/boxscores/202212120crd.htm
2022,15,2022-12-15,8:15PM,San Francisco 49ers,Seattle Seahawks,https://www.pro-football-reference.com/boxscores/202212150sea.htm
2022,15,2022-12-17,1:00PM,Indianapolis Colts,Minnesota Vikings,https://www.pro-football-reference.com/boxscores/202212170min.htm
2022,15,2022-12-17,4:30PM,Baltimore Ravens,Cleveland Browns,https://www.pro-football-reference.com/boxscores/202212170cle.htm
2022,15,2022-12-17,8:15PM,Miami Dolphins,Buffalo Bills,https://www.pro-football-reference.com/boxscores/202212170buf.htm
2022,15,2022-12-18,1:00PM,Atlanta Falcons,New Orleans Saints,https://www.pro-football-reference.com/boxscores/202212180nor.htm
2022,15,2022-12-18,1:00PM,Pittsburgh Steelers,Carolina Panthers,https://www.pro-football-reference.com/boxscores/202212180car.htm
2022,15,2022-12-18,1:00PM,Philadelphia Eagles,Chicago Bears,https://www.pro-football-reference.com/boxscores/202212180chi.htm
2022,15,2022-12-18,1:00PM,Dallas Cowboys,Jacksonville Jaguars,https://www.pro-football-reference.com/boxscores/202212180jax.htm
2022,15,2022-12-18,1:00PM,Detroit Lions,New York Jets,https://www.pro-football-reference.com/boxscores/202212180nyj.htm
2022,15,2022-12-18,1:00PM,Kansas City Chiefs,Houston Texans,https://www.pro-football-reference.com/boxscores/202212180htx.htm
2022,15,2022-12-18,4:05PM,Arizona Cardinals,Denver Broncos,https://www.pro-football-reference.com/boxscores/202212180den.htm
2022,15,2022-12-18,4:05PM,New England Patriots,Las Vegas Raiders,https://www.pro-football-reference.com/boxscores/202212180rai.htm
2022,15,2022-12-18,4:25PM,Cincinnati Bengals,Tampa Bay Buccaneers,https://www.pro-football-reference.com/boxscores/202212180tam.htm
2022,15,2022-12-18,4:25PM,Tennessee Titans,Los Angeles Chargers,https://www.pro-football-reference.com/boxscores/202212180sdg.htm
2022,15,2022-12-18,8:15PM,New York Giants,Washington Commanders,https://www.pro-football-reference.com/boxscores/202212180was.htm
2022,15,2022-12-19,8:15PM,Los Angeles Rams,Green Bay Packers,https://www.pro-football-reference.com/boxscores/202212190gnb.htm
2022,16,2022-12-22,8:15PM,Jacksonville Jaguars,New York Jets,https://www.pro-football-reference.com/boxscores/202212220nyj.htm
2022,16,2022-12-24,1:00PM,Atlanta Falcons,Baltimore Ravens,https://www.pro-football-reference.com/boxscores/202212240rav.htm
2022,16,2022-12-24,1:00PM,Buffalo Bills,Chicago Bears,https://www.pro-football-reference.com/boxscores/202212240chi.htm
2022,16,2022-12-24,1:00PM,Detroit Lions,Carolina Panthers,https://www.pro-football-reference.com/boxscores/202212240car.htm
2022,16,2022-12-24,1:00PM,Cincinnati Bengals,New England Patriots,https://www.pro-football-reference.com/boxscores/202212240nwe.htm
2022,16,2022-12-24,1:00PM,New Orleans Saints,Cleveland Browns,https://www.pro-football-reference.com/boxscores/202212240cle.htm
2022,16,2022-12-24,1:00PM,Houston Texans,Tennessee Titans,https://www.pro-football-reference.com/boxscores/202212240oti.htm
2022,16,2022-12-24,1:00PM,Seattle Seahawks,Kansas City Chiefs,https://www.pro-football-reference.com/boxscores/202212240kan.htm
2022,16,2022-12-24,1:00PM,New York Giants,Minnesota Vikings,https://www.pro-football-reference.com/boxscores/202212240min.htm
2022,16,2022-12-24,4:05PM,Washington Commanders,San Francisco 49ers,https://www.pro-football-reference.com/boxscores/202212240sfo.htm
2022,16,2022-12-24,4:25PM,Philadelphia Eagles,Dallas Cowboys,https://www.pro-football-reference.com/boxscores/202212240dal.htm
2022,16,2022-12-24,8:15PM,Las Vegas Raiders,Pittsburgh Steelers,https://www.pro-football-reference.com/boxscores/202212240pit.htm
2022,16,2022-12-25,1:00PM,Green Bay Packers,Miami Dolphins,https://www.pro-football-reference.com/boxscores/202212250mia.htm
2022,16,2022-12-25,4:30PM,Denver Broncos,Los Angeles Rams,https://www.pro-football-reference.com/boxscores/202212250ram.htm
2022,16,2022-12-25,8:20PM,Tampa Bay Buccaneers,Arizona Cardinals,https://www.pro-football-reference.com/boxscores/202212250crd.htm
2022,16,2022-12-26,8:15PM,Los Angeles Chargers,Indianapolis Colts,https://www.pro-football-reference.com/boxscores/202212260clt.htm
2022,17,2022-12-29,8:15PM,Dallas Cowboys,Tennessee Titans,https://www.pro-football-reference.com/boxscores/202212290oti.htm
2022,17,2023-01-01,1:00PM,Arizona Cardinals,Atlanta Falcons,https://www.pro-football-reference.com/boxscores/202301010atl.htm
2022,17,2023-01-01,1:00PM,Carolina Panthers,Tampa Bay Buccaneers,https://www.pro-football-reference.com/boxscores/202301010tam.htm
2022,17,2023-01-01,1:00PM,Chicago Bears,Detroit Lions,https://www.pro-football-reference.com/boxscores/202301010det.htm
2022,17,2023-01-01,1:00PM,Cleveland Browns,Washington Commanders,https://www.pro-football-reference.com/boxscores/202301010was.htm
2022,17,2023-01-01,1:00PM,Indianapolis Colts,New York Giants,https://www.pro-football-reference.com/boxscores/202301010nyg.htm
2022,17,2023-01-01,1:00PM,Denver Broncos,Kansas City Chiefs,https://www.pro-football-reference.com/boxscores/202301010kan.htm
2022,17,2023-01-01,1:00PM,Jacksonville Jaguars,Houston Texans,https://www.pro-football-reference.com/boxscores/202301010htx.htm
2022,17,2023-01-01,1:00PM,Miami Dolphins,New England Patriots,https://www.pro-football-reference.com/boxscores/202301010nwe.htm
2022,17,2023-01-01,1:00PM,New Orleans Saints,Philadelphia Eagles,https://www.pro-football-reference.com/boxscores/202301010phi.htm
2022,17,2023-01-01,4:05PM,New York Jets,Seattle Seahawks,https://www.pro-football-reference.com/boxscores/202301010sea.htm
2022,17,2023-01-01,4:05PM,San Francisco 49ers,Las Vegas Raiders,https://www.pro-football-reference.com/boxscores/202301010rai.htm
2022,17,2023-01-01,4:25PM,Minnesota Vikings,Green Bay Packers,https://www.pro-football-reference.com/boxscores/202301010gnb.htm
2022,17,2023-01-01,4:25PM,Los Angeles Rams,Los Angeles Chargers,https://www.pro-football-reference.com/boxscores/202301010sdg.htm
2022,17,2023-01-01,8:20PM,Pittsburgh Steelers,Baltimore Ravens,https://www.pro-football-reference.com/boxscores/202301010rav.htm
2022,18,2023-01-07,4:30PM,Kansas City Chiefs,Las Vegas Raiders,https://www.pro-football-reference.com/boxscores/202301070rai.htm
2022,18,2023-01-07,8:15PM,Tennessee Titans,Jacksonville Jaguars,https://www.pro-football-reference.com/boxscores/202301070jax.htm
2022,18,2023-01-08,1:00PM,New England Patriots,Buffalo Bills,https://www.pro-football-reference.com/boxscores/202301080buf.htm
2022,18,2023-01-08,1:00PM,Baltimore Ravens,Cincinnati Bengals,https://www.pro-football-reference.com/boxscores/202301080cin.htm
2022,18,2023-01-08,1:00PM,Tampa Bay Buccaneers,Atlanta Falcons,https://www.pro-football-reference.com/boxscores/202301080atl.htm
2022,18,2023-01-08,1:00PM,Carolina Panthers,New Orleans Saints,https://www.pro-football-reference.com/boxscores/202301080nor.htm
2022,18,2023-01-08,1:00PM,Minnesota Vikings,Chicago Bears,https://www.pro-football-reference.com/boxscores/202301080chi.htm
2022,18,2023-01-08,1:00PM,Cleveland Browns,Pittsburgh Steelers,https://www.pro-football-reference.com/boxscores/202301080pit.htm
2022,18,2023-01-08,1:00PM,Houston Texans,Indianapolis Colts,https://www.pro-football-reference.com/boxscores/202301080clt.htm
2022,18,2023-01-08,1:00PM,New York Jets,Miami Dolphins,https://www.pro-football-reference.com/boxscores/202301080mia.htm
2022,18,2023-01-08,4:25PM,Arizona Cardinals,San Francisco 49ers,https://www.pro-football-reference.com/boxscores/202301080sfo.htm
2022,18,2023-01-08,4:25PM,Dallas Cowboys,Washington Commanders,https://www.pro-football-reference.com/boxscores/202301080was.htm
2022,18,2023-01-08,4:25PM,Los Angeles Chargers,Denver Broncos,https://www.pro-football-reference.com/boxscores/202301080den.htm
2022,18,2023-01-08,4:25PM,New York Giants,Philadelphia Eagles,https://www.pro-football-reference.com/boxscores/202301080phi.htm
2022,18,2023-01-08,4:25PM,Los Angeles Rams,Seattle Seahawks,https://www.pro-football-reference.com/boxscores/202301080sea.htm
2022,18,2023-01-08,8:20PM,Detroit Lions,Green Bay Packers,https://www.pro-football-reference.com/boxscores/202301080gnb.htm
2022,WildCard,2023-01-14,4:30PM,Seattle Seahawks,San Francisco 49ers,https://www.pro-football-reference.com/boxscores/202301140sfo.htm
2022,WildCard,2023-01-14,8:15PM,Los Angeles Chargers,Jacksonville Jaguars,https://www.pro-football-reference.com/boxscores/202301140jax.htm
2022,WildCard,2023-01-15,1:00PM,Miami Dolphins,Buffalo Bills,https://www.pro-football-reference.com/boxscores/202301150buf.htm
2022,WildCard,2023-01-15,4:30PM,New York Giants,Minnesota Vikings,https://www.pro-football-reference.com/boxscores/202301150min.htm
2022,WildCard,2023-01-15,8:15PM,Baltimore Ravens,Cincinnati Bengals,https://www.pro-football-reference.com/boxscores/202301150cin.htm
2022,WildCard,2023-01-16,8:15PM,Dallas Cowboys,Tampa Bay Buccaneers,https://www.pro-football-reference.com/boxscores/202301160tam.htm
2022,Division,2023-01-21,4:30PM,Jacksonville Jaguars,Kansas City Chiefs,https://www.pro-football-reference.com/boxscores/202301210kan.htm
2022,Division,2023-01-21,8:15PM,New York Giants,Philadelphia Eagles,https://www.pro-football-reference.com/boxscores/202301210phi.htm
2022,Division,2023-01-22,3:00PM,Cincinnati Bengals,Buffalo Bills,https://www.pro-football-reference.com/boxscores/202301220buf.htm
2022,Division,2023-01-22,6:30PM,Dallas Cowboys,San Francisco 49ers,https://www.pro-football-reference.com/boxscores/202301220sfo.htm
2022,ConfChamp,2023-01-29,3:00PM,San Francisco 49ers,Philadelphia Eagles,https://www.pro-football-reference.com/boxscores/202301290phi.htm
2022,ConfChamp,2023-01-29,6:30PM,Cincinnati Bengals,Kansas City Chiefs,https://www.pro-football-reference.com/boxscores/202301290kan.htm
2022,SuperBowl,2023-02-12,6:30PM,Philadelphia Eagles,Kansas City Chiefs,https://www.pro-football-reference.com/boxscores/202302120kan.htm
2023,1,2023-09-07,8:20PM,Detroit Lions,Kansas City Chiefs,https://www.pro-football-reference.com/boxscores/202309070kan.htm
2023,1,2023-09-10,1:00PM,Carolina Panthers,Atlanta Falcons,https://www.pro-football-reference.com/boxscores/202309100atl.htm
2023,1,2023-09-10,1:00PM,Cincinnati Bengals,Cleveland Browns,https://www.pro-football-reference.com/boxscores/202309100cle.htm
2023,1,2023-09-10,1:00PM,Jacksonville Jaguars,Indianapolis Colts,https://www.pro-football-reference.com/boxscores/202309100clt.htm
2023,1,2023-09-10,1:00PM,Arizona Cardinals,Washington Commanders,https://www.pro-football-reference.com/boxscores/202309100was.htm
2023,1,2023-09-10,1:00PM,Houston Texans,Baltimore Ravens,https://www.pro-football-reference.com/boxscores/202309100rav.htm
2023,1,2023-09-10,1:00PM,Tampa Bay Buccaneers,Minnesota Vikings,https://www.pro-football-reference.com/boxscores/202309100min.htm
2023,1,2023-09-10,1:00PM,Tennessee Titans,New Orleans Saints,https://www.pro-football-reference.com/boxscores/202309100nor.htm
2023,1,2023-09-10,1:00PM,San Francisco 49ers,Pittsburgh Steelers,https://www.pro-football-reference.com/boxscores/202309100pit.htm
2023,1,2023-09-10,4:25PM,Green Bay Packers,Chicago Bears,https://www.pro-football-reference.com/boxscores/202309100chi.htm
2023,1,2023-09-10,4:25PM,Las Vegas Raiders,Denver Broncos,https://www.pro-football-reference.com/boxscores/202309100den.htm
2023,1,2023-09-10,4:25PM,Miami Dolphins,Los Angeles Chargers,https://www.pro-football-reference.com/boxscores/202309100sdg.htm
2023,1,2023-09-10,4:25PM,Philadelphia Eagles,New England Patriots,https://www.pro-football-reference.com/boxscores/202309100nwe.htm
2023,1,2023-09-10,4:25PM,Los Angeles Rams,Seattle Seahawks,https://www.pro-football-reference.com/boxscores/202309100sea.htm
2023,1,2023-09-10,8:20PM,Dallas Cowboys,New York Giants,https://www.pro-football-reference.com/boxscores/202309100nyg.htm
2023,1,2023-09-11,8:15PM,Buffalo Bills,New York Jets,https://www.pro-football-reference.com/boxscores/202309110nyj.htm
2023,2,2023-09-14,8:15PM,Minnesota Vikings,Philadelphia Eagles,https://www.pro-football-reference.com/boxscores/202309140phi.htm
2023,2,2023-09-17,1:00PM,Green Bay Packers,Atlanta Falcons,https://www.pro-football-reference.com/boxscores/202309170atl.htm
2023,2,2023-09-17,1:00PM,Las Vegas Raiders,Buffalo Bills,https://www.pro-football-reference.com/boxscores/202309170buf.htm
2023,2,2023-09-17,1:00PM,Chicago Bears,Tampa Bay Buccaneers,https://www.pro-football-reference.com/boxscores/202309170tam.htm
2023,2,2023-09-17,1:00PM,Baltimore Ravens,Cincinnati Bengals,https://www.pro-football-reference.com/boxscores/202309170cin.htm
2023,2,2023-09-17,1:00PM,Indianapolis Colts,Houston Texans,https://www.pro-football-reference.com/boxscores/202309170htx.htm
2023,2,2023-09-17,1:00PM,Seattle Seahawks,Detroit Lions,https://www.pro-football-reference.com/boxscores/202309170det.htm
2023,2,2023-09-17,1:00PM,Kansas City Chiefs,Jacksonville Jaguars,https://www.pro-football-reference.com/boxscores/202309170jax.htm
2023,2,2023-09-17,1:00PM,Los Angeles Chargers,Tennessee Titans,https://www.pro-football-reference.com/boxscores/202309170oti.htm
2023,2,2023-09-17,4:05PM,New York Giants,Arizona Cardinals,https://www.pro-football-reference.com/boxscores/202309170crd.htm
2023,2,2023-09-17,4:05PM,San Francisco 49ers,Los Angeles Rams,https://www.pro-football-reference.com/boxscores/202309170ram.htm
2023,2,2023-09-17,4:25PM,New York Jets,Dallas Cowboys,https://www.pro-football-reference.com/boxscores/202309170dal.htm
2023,2,2023-09-17,4:25PM,Washington Commanders,Denver Broncos,https://www.pro-football-reference.com/boxscores/202309170den.htm
2023,2,2023-09-17,8:20PM,Miami Dolphins,New England Patriots,https://www.pro-football-reference.com/boxscores/202309170nwe.htm
2023,2,2023-09-18,7:15PM,New Orleans Saints,Carolina Panthers,https://www.pro-football-reference.com/boxscores/202309180car.htm
2023,2,2023-09-18,8:15PM,Cleveland Browns,Pittsburgh Steelers,https://www.pro-football-reference.com/boxscores/202309180pit.htm
2023,3,2023-09-21,8:15PM,New York Giants,San Francisco 49ers,https://www.pro-football-reference.com/boxscores/202309210sfo.htm
2023,3,2023-09-24,1:00PM,Atlanta Falcons,Detroit Lions,https://www.pro-football-reference.com/boxscores/202309240det.htm
2023,3,2023-09-24,1:00PM,Buffalo Bills,Washington Commanders,https://www.pro-football-reference.com/boxscores/202309240was.htm
2023,3,2023-09-24,1:00PM,Tennessee Titans,Cleveland Browns,https://www.pro-football-reference.com/boxscores/202309240cle.htm
2023,3,2023-09-24,1:00PM,Indianapolis Colts,Baltimore Ravens,https://www.pro-football-reference.com/boxscores/202309240rav.htm
2023,3,2023-09-24,1:00PM,Denver Broncos,Miami Dolphins,https://www.pro-football-reference.com/boxscores/202309240mia.htm
2023,3,2023-09-24,1:00PM,New Orleans Saints,Green Bay Packers,https://www.pro-football-reference.com/boxscores/202309240gnb.htm
2023,3,2023-09-24,1:00PM,Houston Texans,Jacksonville Jaguars,https://www.pro-football-reference.com/boxscores/202309240jax.htm
2023,3,2023-09-24,1:00PM,Los Angeles Chargers,Minnesota Vikings,https://www.pro-football-reference.com/boxscores/202309240min.htm
2023,3,2023-09-24,1:00PM,New England Patriots,New York Jets,https://www.pro-football-reference.com/boxscores/202309240nyj.htm
2023,3,2023-09-24,4:05PM,Carolina Panthers,Seattle Seahawks,https://www.pro-football-reference.com/boxscores/202309240sea.htm
2023,3,2023-09-24,4:25PM,Chicago Bears,Kansas City Chiefs,https://www.pro-football-reference.com/boxscores/202309240kan.htm
2023,3,2023-09-24,4:25PM,Dallas Cowboys,Arizona Cardinals,https://www.pro-football-reference.com/boxscores/202309240crd.htm
2023,3,2023-09-24,8:20PM,Pittsburgh Steelers,Las Vegas Raiders,https://www.pro-football-reference.com/boxscores/202309240rai.htm
2023,3,2023-09-25,7:15PM,Philadelphia Eagles,Tampa Bay Buccaneers,https://www.pro-football-reference.com/boxscores/202309250tam.htm
2023,3,2023-09-25,8:15PM,Los Angeles Rams,Cincinnati Bengals,https://www.pro-football-reference.com/boxscores/202309250cin.htm
2023,4,2023-09-28,8:15PM,Detroit Lions,Green Bay Packers,https://www.pro-football-reference.com/boxscores/202309280gnb.htm
2023,4,2023-10-01,9:30AM,Atlanta Falcons,Jacksonville Jaguars,https://www.pro-football-reference.com/boxscores/202310010jax.htm
2023,4,2023-10-01,1:00PM,Miami Dolphins,Buffalo Bills,https://www.pro-football-reference.com/boxscores/202310010buf.htm
2023,4,2023-10-01,1:00PM,Minnesota Vikings,Carolina Panthers,https://www.pro-football-reference.com/boxscores/202310010car.htm
2023,4,2023-10-01,1:00PM,Denver Broncos,Chicago Bears,https://www.pro-football-reference.com/boxscores/202310010chi.htm
2023,4,2023-10-01,1:00PM,Cincinnati Bengals,Tennessee Titans,https://www.pro-football-reference.com/boxscores/202310010oti.htm
2023,4,2023-10-01,1:00PM,Baltimore Ravens,Cleveland Browns,https://www.pro-football-reference.com/boxscores/202310010cle.htm
